geoid,threshold,tot_jobs,BOROUGH,NEIGHBORHOOD,NO_NEIGHBORHOOD,CITY,STATE,COUNTRY,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,EASE-MENT,BUILDING_CLASS_AT_PRESENT,House_Apt,Num_House_Apt,ADDRESS,APARTMENT_NUMBER,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,GROSS_SQfT/ResidentialUnit,GROSS_SqM/RESIDENTIALUNIT,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE,FINANCIAL_YEAR,id,t,PRICE_GRSqFt,PRICE_Gross_SqM,Unit_Price_SqFt,Unit_Price_SqM,103 St (Line 1),103 St (Line ABC),103th St station (Line 456),110th St station (Line 456),116th St station (Line 456),5 Ave Station (Line NRW),57th St (Line F),59 St-Columbus Circle (Line 12),66 St-Lincoln Center (Line 12),68th St station (Line 456),72 St (Line 123),72 St (Line ABC),77th St station (Line 456),79 St (Line 12),81 St (Line ABC),86 St (Line 12),86 St (Line ABC),86th St station (Line 456),96 St (Line 1),96 St (Line ABC),96th St station (Line 456),Cathedral Parkway 110 St (Line 1),Cathedral Parkway 110 St (Line ABC),Grand Central Terminal,Harlem 125th St station (Line 456),Lexington Ave-53th St station (Line NQ),Lexington Ave-59th St station (Line 456),Lexington Ave-63th St station (Line NQ),96th St station (Line NQ),86th St station (Line NQ),72th St station (Line NQ),DistB4_NearestSta,DisAft_NearestSta,Delta_Dis_Nearest,Size_1,Size_2,Size_3,Time_1,Time_2,Time_3,Location_1,Location_2,Location_3,Location_4,Type,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Y2014,Y2015,Y2016,Y2017,Y2018,DeltaDistance_Time3,A2014,A2015,A2016,A2017,A2018,Delta_A_2015,Delta_A_2016,Delta_A_2017,Delta_A_2018
3.61E+14,30,1534248,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2B,1556,12,,C1,Apt,1, 319 EAST 93RD STREET ,,10128,10,0,10,"2,518","8,648",864.8,80.3425144,1910,2, C1 ,6000000,2018/8/7,2018,3678,13,6938.02,74680.16,693.8,7468.02,2705.993294,2023.10966,1001.895489,1521.183947,1974.94212,2844.920803,3206.207176,3271.474765,3034.219125,2097.656777,2929.367724,2511.006514,1402.2614,2759.408089,2073.598243,2571.762961,1912.823423,749.4277852,2478.250311,1887.556844,525.5757417,3068.750786,2369.650276,4104.994533,2686.15155,3256.037152,2742.282155,2491.990839,171.0026053,598.3670071,1754.394232,525.5757417,171.0026053,354.5731364,1,0,0,0,0,1,1,0,0,0,1,4,2,1,40.7820272,-73.9473021,0,0,0,0,1,354.5731364,1731492,1743938,1788970,1878014,1995020,0.007188021,0.025822019,0.049773892,0.06230305
3.61E+14,30,612176,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2A,1688,13,,C3,Apt,1, 327 EAST 116 STREET ,,10029,4,0,4,"1,682","3,428",857,79.617871,1900,2, C3 ,2300000,2018/6/20,2018,3901,13,2683.78,28887.95,670.95,7221.99,2722.608201,2096.112773,1148.653345,690.9952075,510.2837819,4658.593934,4989.435428,4933.542495,4543.360353,3948.902347,4302.80065,4037.977047,3231.809923,3925.648886,3404.13087,3501.89098,3068.187769,2500.474675,3003.403672,2437.639963,1704.572093,2717.507308,1914.87959,5964.919599,973.5774777,5125.445224,4599.895206,4356.080128,1748.868285,2467.486856,3627.399985,510.2837819,510.2837819,0,1,0,0,0,0,1,0,0,1,0,1,3,0,0,40.796756,-73.936472,0,0,0,0,1,0,1823118,1849537,1909395,1995285,2048596,0.014491108,0.032363775,0.044982835,0.026718489
3.61E+14,30,1921487,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1127,58,,C5,House,0, 52 WEST 75TH STREET ,,10023,11,0,11,"2,043","7,320",665.4545455,61.82272364,1910,2, C5 ,4900000,2018/10/12,2018,3730,13,7363.39,79258.77,669.4,7205.34,2488.241737,2377.028163,2788.797418,3289.574687,3732.880078,1600.238917,1639.399328,1196.170976,624.7823567,1638.583598,425.8393872,281.3627264,1550.496258,632.6422317,540.6676309,1072.384904,934.3454556,1788.992303,1748.540148,1821.846903,2324.656472,3071.68692,2973.984511,2897.131285,4341.993111,2424.336933,1932.46146,1909.285151,2502.880718,2119.814519,1915.447697,281.3627264,281.3627264,0,1,0,0,0,0,1,0,1,0,0,1,6,0,0,40.778873,-73.976801,0,0,0,0,1,0,1170872,1125477,1160579,1612144,1664998,-0.03877025,0.031188554,0.389085965,0.032784913
3.61E+14,30,1995238,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1236,33,,C7,Apt,1, 588 AMSTERDAM AVENUE ,,10024,18,1,19,"2,500","10,875",604.1666667,56.12889584,1910,2, C7 ,7200000,2018/8/14,2018,3631,13,11917.24,128275.99,662.07,7126.44,1300.262948,1346.146945,2219.502719,2581.068934,2948.316366,2736.995201,2827.67486,2383.988115,1748.748263,2548.986966,1336.82301,1463.727714,2135.270782,779.2116341,844.75938,235.8907644,599.7049205,1911.313357,553.6756148,848.9485119,2000.006914,1881.351158,1900.813852,4081.74437,3452.234722,3538.527802,3002.385749,2913.946939,2317.5239,2292.664551,2658.576687,235.8907644,235.8907644,0,1,0,0,0,0,1,0,1,0,0,0,6,0,0,40.789457,-73.97411,0,0,0,0,1,0,1767522,1877070,1907794,2039171,2092465,0.061978295,0.016368063,0.068863305,0.02613513
3.61E+14,30,2027431,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2B,1146,40,,C5,House,0, 112 WEST 75TH STREET ,,10023,10,0,10,"2,043","6,939",693.9,64.4653917,1910,2, C5 ,4500000,2018/6/28,2018,3745,13,6485.08,69804.8,648.51,6980.48,2455.115663,2384.928092,2860.442817,3349.427653,3785.599084,1702.618586,1715.087877,1228.075155,606.3111958,1773.766443,312.5406072,390.0808769,1689.258678,521.2171649,598.6698978,1007.729094,965.8509303,1907.190461,1709.904881,1831.660204,2414.956074,3037.24477,2977.36026,2972.090416,4382.263424,2529.002955,2048.661578,2035.020062,2606.556421,2244.540174,2055.566236,312.5406072,312.5406072,0,1,0,0,0,0,1,0,1,0,0,1,6,0,0,40.779535,-73.9782229,0,0,0,0,1,0,2229118,2363929,2455277,2469700,2395547,0.060477283,0.038642447,0.005874286,-0.030025104
3.61E+14,30,1148144,1,UPPER WEST SIDE (96-116),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1879,31,,C7,Apt,1, 964 AMSTERDAM AVENUE ,,10025,22,4,26,"5,033","21,072",957.8181818,88.98418254,1900,2, C7 ,12076000,2018/1/17,2018,3536,13,12607.82,135709.32,573.08,6168.61,294.8693904,618.7714571,1874.636729,1869.460856,2013.663406,4113.217611,4271.083991,3889.766945,3272.341571,3735.895411,2865.467083,2936.547453,3131.208459,2299.584049,2232.249768,1727.881883,1838.049942,2573.885148,988.5291007,993.1809744,2115.465971,451.8764944,591.1561285,5501.361639,2266.468075,4861.129182,4297.435368,4151.248796,2484.687494,2874.365068,3690.649563,294.8693904,294.8693904,0,1,0,0,0,0,1,0,1,0,0,0,6,0,0,40.8014793,-73.9653026,0,0,0,0,1,0,1949411,1975432,2033682,2115922,2177417,0.013348134,0.029487221,0.040438967,0.029062981
3.61E+14,30,2046779,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1233,27,,C1,Apt,1, 205 WEST 85TH STREET ,,10024,70,0,70,"4,087","15,035",214.7857143,19.95423722,1900,2, C1 ,8000000,2018/11/15,2018,3608,13,37246.43,400916.79,532.09,5727.38,1569.839403,1609.693598,2401.877543,2796.332846,3180.379008,2523.832388,2590.651501,2123.894452,1480.199352,2398.493106,1062.875982,1226.134226,2052.191996,505.4447801,686.6869117,134.9401767,584.5053847,1926.74027,822.2924292,1092.770875,2123.025027,2148.61109,2172.386071,3847.798105,3703.77526,3336.12455,2812.628585,2742.612397,2416.128881,2308.464746,2550.31403,134.9401767,134.9401767,0,1,0,0,0,0,1,0,1,0,0,1,5,0,0,40.7874125,-73.9759551,0,0,0,0,1,0,1054820,942829,967897,1514341,1569398,-0.106170721,0.026588066,0.564568337,0.036357069
3.61E+14,30,2570441,1,UPPER WEST SIDE (96-116),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1861,31,,C7,Apt,1, 944 COLUMBUS AVENUE ,,10025,10,2,12,"2,508","8,285",828.5,76.9701355,1910,2, C7 ,4200000,2018/1/12,2018,3756,13,5069.4,54566.54,506.94,5456.65,3763.399664,3676.908035,3964.368986,4500.350675,4961.70564,1119.422849,814.3495991,216.3015295,716.6469854,1755.398191,1155.405178,1104.607469,2164.201093,1740.078921,1820.7479,2295.103046,2226.967885,2722.749343,3016.486321,3121.641019,3426.522992,4344.082679,4274.599108,1884.627078,5599.289359,1782.877239,1559.795781,1719.827882,3513.657099,2949.958637,2204.407399,216.3015295,216.3015295,0,1,0,0,0,0,1,0,1,0,0,0,3,0,0,40.7687854,-73.9846236,0,0,0,0,1,0,1522359,1549923,1613330,1681428,1681110,0.01810611,0.040909774,0.042209591,-0.000189125
3.61E+14,30,1237552,1,UPPER WEST SIDE (96-116),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1877,36,,C7,Apt,1, 934 AMSTERDAM AVENUE ,,10025,13,3,16,"3,383","15,120",1163.076923,108.0533354,1920,2, C7 ,6850000,2018/7/25,2018,3643,13,5889.55,63394.53,453.04,4876.5,197.1262261,571.1703328,1862.417218,1898.4175,2072.151606,3989.138827,4142.65847,3756.907287,3138.085215,3623.477641,2730.659181,2805.211261,3028.587131,2164.73959,2103.315278,1593.123461,1711.627042,2488.597994,853.9561243,883.1757103,2064.859098,554.4866035,673.9812613,5375.331229,2358.734017,4741.605791,4179.06025,4036.517158,2436.524181,2798.370327,3588.439332,197.1262261,197.1262261,0,0,1,0,0,0,1,0,1,0,0,0,6,0,0,40.80044,-73.9661291,0,0,0,0,1,0,2054091,2037786,2100610,2138218,2189714,-0.007937818,0.030829538,0.017903371,0.024083606
3.61E+14,30,1467690,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2B,1633,53,,C7,Apt,1, 150 EAST 106 STREET ,,10029,7,1,8,"1,618","7,590",1084.285714,100.7333957,1910,2, C7 ,3050000,2018/3/8,2018,3831,13,2812.91,30277.9,401.84,4325.41,2087.046697,1378.457545,166.0367128,425.4103215,902.801109,3727.378373,4041.214202,3957.089053,3560.112106,3055.230203,3325.320283,3054.975104,2330.890779,2969.635495,2424.405837,2582.441346,2099.865452,1587.375306,2177.544022,1567.797063,770.7609121,2275.970475,1476.860962,5067.585056,1612.169821,4251.935242,3707.488025,3476.413666,944.740436,1640.394221,2781.975497,166.0367128,166.0367128,0,0,1,0,0,0,1,0,0,1,0,0,5,1,1,40.791959,-73.946285,0,0,0,0,1,0,2023844,1883402,1943526,1999398,2051461,-0.069393688,0.031923084,0.02874775,0.026039338
3.61E+14,30,1218572,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1636,47,,C4,Apt,1, 162-164 EAST 109 STREET ,,10029,20,0,20,"5,046","18,160",908,84.355924,1910,2, C4 ,6107253,2018/7/23,2018,3672,13,6726.05,72398.52,336.3,3619.93,2150.838525,1464.076368,415.2445728,199.8958215,658.0670247,3979.285532,4293.062514,4204.177966,3797.872653,3304.389252,3552.864558,3296.068471,2580.227897,3179.672405,2654.819634,2770.376021,2318.692073,1837.079635,2318.795987,1726.23599,1020.823486,2275.788621,1458.907986,5317.788201,1370.376432,4499.606415,3956.86377,3724.349579,1168.842723,1876.669072,3024.72205,199.8958215,199.8958215,0,1,0,0,0,0,1,0,0,1,0,1,3,0,0,40.793748,-73.944447,0,0,0,0,1,0,1953654,1848315,1903082,1960690,2006476,-0.053918964,0.029630772,0.030270897,0.023351983
3.61E+14,30,482122,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2B,1795,30,,C4,Apt,1, 2321 1 AVENUE ,,10035,8,2,10,"2,250","9,343",1167.875,108.4990911,1910,2, C4 ,3000000,2018/8/27,2018,3836,13,2568.77,27649.96,321.1,3456.25,2888.579317,2281.72123,1369.5793,898.3572403,629.5121427,4872.200541,5205.561878,5153.823586,4764.155333,4157.267745,4522.163811,4258.915011,3442.269688,4140.997788,3624.056781,3711.217029,3286.115455,2713.939107,3198.609882,2641.95172,1922.226494,2849.585131,2061.364409,6172.233974,912.2425432,5329.293972,4807.359203,4561.748399,1954.376112,2670.279513,3828.871757,629.5121427,629.5121427,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,40.7978781,-73.9343059,0,0,0,0,1,0,1697925,1579805,1637364,1708697,1755110,-0.069567266,0.036434243,0.043565756,0.027162803
3.61E+14,30,1531187,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2B,1621,12,,C4,Apt,1, 21 EAST 115 STREET ,,10029,10,0,10,"2,523","9,565",956.5,88.8617195,1930,2, C4 ,2900000,2018/3/29,2018,3851,13,3031.89,32634.93,303.19,3263.49,1915.263263,1356.546262,981.0424002,473.8438777,354.4663404,4475.671551,4759.207223,4594.116923,4118.336755,3850.505415,3817.262087,3646.332705,3129.516591,3368.439733,2953.627768,2882.930411,2572.537047,2391.173763,2294.442739,1798.593221,1590.104104,1872.801027,1078.530744,5845.190749,851.1344299,5053.392851,4497.901107,4278.686959,1806.33939,2488.847652,3610.629115,354.4663404,354.4663404,0,1,0,0,0,0,1,0,0,1,0,1,4,0,0,40.7997072,-73.9457293,0,0,0,0,1,0,1330896,1103372,877468,1175584,1196235,-0.170955507,-0.204739653,0.339745723,0.017566588
3.61E+14,30,1382109,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1638,146,,C5,House,0, 166 EAST 111 STREET ,,10029,14,0,14,"1,817","2,484",177.4285714,16.48364657,1910,2, C5 ,750000,2018/10/4,2018,4207,13,4227.05,45499.58,301.93,3249.97,2185.117101,1519.485476,579.0139377,104.3308626,493.0633351,4145.365069,4457.613616,4362.303553,3947.538509,3471.540851,3694.408338,3448.80277,2747.376982,3308.474631,2799.358536,2884.302648,2455.18874,2004.205336,2402.889624,1825.003081,1187.8812,2266.933254,1446.815131,5484.879967,1205.848633,4666.651537,4124.014022,3891.430794,1330.336495,2041.149213,3190.804064,104.3308626,104.3308626,0,1,0,0,0,0,1,0,0,1,0,1,3,0,0,40.795055,-73.9434661,0,0,0,0,1,0,871649,810038,815509,1481003,1547955,-0.070683268,0.006754004,0.816047401,0.045207201
3.61E+14,30,1382109,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2B,1638,47,,C5,House,0, 164 EAST 111 STREET ,,10029,8,0,8,"1,867","2,550",318.75,29.61283125,1910,2, C5 ,750000,2018/10/4,2018,4206,13,2352.94,25326.82,294.12,3165.85,2180.624259,1515.292583,578.8018173,99.53858431,491.6276612,4145.420599,4457.369316,4361.341128,3945.98171,3472.132134,3692.419071,3447.446107,2747.941173,3305.950187,2797.536719,2881.288463,2452.998461,2004.715977,2399.147945,1821.62454,1188.327719,2262.147747,1442.030339,5485.341545,1204.383608,4667.406553,4124.583397,3892.154632,1332.067134,2042.546933,3191.91478,99.53858431,99.53858431,0,1,0,0,0,0,1,0,0,1,0,1,3,0,0,40.7950808,-73.943512,0,0,0,0,1,0,871649,810038,815509,1481003,1547955,-0.070683268,0.006754004,0.816047401,0.045207201
3.61E+14,30,1537397,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2B,1204,153,,C1,Apt,1, 58 WEST 91ST   STREET ,,10024,10,0,10,"1,913","5,645",564.5,52.4437435,1900,2, C1 ,1525000,2018/1/23,2018,4030,13,2701.51,29078.74,270.15,2907.87,1250.032228,1064.593318,1790.305976,2176.725269,2565.951535,2709.545779,2861.878636,2505.663325,1925.801279,2397.203413,1566.729414,1540.010791,1886.707737,1086.400821,824.8971455,649.8750933,429.7983487,1549.067699,618.6290747,512.9236304,1566.369103,1822.99851,1658.409616,4093.172381,3108.748813,3474.648167,2917.887929,2793.788217,1891.223048,1923.899942,2435.375855,429.7983487,429.7983487,0,1,0,0,0,0,1,0,1,0,0,1,5,0,0,40.7891063,-73.9689415,0,0,0,0,1,0,1949411,1975432,2033682,2115922,2177417,0.013348134,0.029487221,0.040438967,0.029062981
3.61E+14,30,1491450,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1621,41,,C7,Apt,1, 74 EAST 116 STREET ,,10029,22,3,25,"6,055","21,000",954.5454545,88.68013636,1920,2, C7 ,5400000,2018/1/30,2018,3701,13,5657.14,60892.92,257.14,2767.86,2069.693256,1496.762268,980.4037112,424.3599269,198.3169507,4518.839829,4811.909292,4666.928299,4206.193863,3875.873485,3915.828777,3726.682672,3152.464546,3479.490853,3042.910561,3004.511839,2669.009103,2410.256343,2431.731259,1920.016176,1599.019348,2030.581369,1236.490428,5879.210389,790.4428607,5077.089765,4525.917278,4301.476372,1785.918092,2483.81757,3619.674442,198.3169507,198.3169507,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,40.7993333,-73.9439154,0,0,0,0,1,0,2054091,2037786,2100610,2138218,2189714,-0.007937818,0.030829538,0.017903371,0.024083606
3.61E+14,30,277958,1,HARLEM-EAST,3,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2B,1708,48,,C7,Apt,1, 2232 1 AVENUE ,,10029,8,1,9,"2,375","8,000",1000,92.903,1900,2, C7 ,1935975,2018/9/27,2018,3965,13,1935.98,20838.64,242,2604.83,2817.23451,2165.613323,1107.539485,740.6681812,680.7003938,4551.485284,4891.222246,4860.745558,4493.833698,3827.846363,4270.814497,3982.541607,3116.488855,3916.488158,3368.599234,3514.736732,3048.09904,2394.959938,3051.32366,2467.672273,1618.780001,2848.20742,2035.827956,5840.794381,1178.541382,4994.382489,4476.481296,4228.879196,1623.861607,2335.707922,3492.401524,680.7003938,680.7003938,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,40.7949879,-73.9357554,0,0,0,0,1,0,1325839,1179141,1218998,1577306,1625484,-0.11064541,0.033801725,0.293936495,0.030544485
3.61E+14,30,2270436,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1227,40,,C7,Apt,1, 208 WEST 80TH STREET ,,10024,20,2,22,"2,554","9,660",483,44.872149,1910,2, C7 ,2000000,2018/6/12,2018,3950,13,4140.79,44571.01,207.04,2228.55,2016.75081,2040.953513,2716.619412,3153.819981,3560.192309,2186.462613,2207.162691,1698.952911,1041.31783,2181.111406,614.2627245,867.198032,1966.438004,106.4072395,608.8827289,537.6867154,780.0413319,2008.94054,1269.882161,1506.357356,2359.039861,2593.090044,2613.79741,3463.779134,4111.480212,3010.931396,2515.589932,2480.46117,2609.710781,2377.972467,2405.503707,106.4072395,106.4072395,0,1,0,0,0,0,1,0,1,0,0,0,6,0,0,40.7839466,-73.97871,0,0,0,0,1,0,1768824,1627988,1680290,1734354,1774175,-0.079621262,0.032126772,0.032175398,0.022960134
3.61E+14,30,2270436,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1227,40,,C7,Apt,1, 208 WEST 80TH STREET ,,10024,20,2,22,"2,554","9,660",483,44.872149,1910,2, C7 ,2000000,2018/6/12,2018,3950,13,4140.79,44571.01,207.04,2228.55,2016.75081,2040.953513,2716.619412,3153.819981,3560.192309,2186.462613,2207.162691,1698.952911,1041.31783,2181.111406,614.2627245,867.198032,1966.438004,106.4072395,608.8827289,537.6867154,780.0413319,2008.94054,1269.882161,1506.357356,2359.039861,2593.090044,2613.79741,3463.779134,4111.480212,3010.931396,2515.589932,2480.46117,2609.710781,2377.972467,2405.503707,106.4072395,106.4072395,0,1,0,0,0,0,1,0,1,0,0,0,6,0,0,40.7839466,-73.97871,0,0,0,0,1,0,1768824,1627988,1680290,1734354,1774175,-0.079621262,0.032126772,0.032175398,0.022960134
3.61E+14,30,1837066,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1149,30,,C7,Apt,1, 103 WEST 77TH STREET ,,10024,16,1,17,"3,523","15,920",995,92.438485,1910,2, C7 ,1590293,2018/3/12,2018,4019,13,1598.28,17203.77,99.89,1075.24,2261.651927,2176.631755,2668.846004,3150.313013,3583.048966,1823.102341,1871.506302,1419.455035,813.6600244,1807.716863,494.9783966,509.4839646,1636.969066,444.1243719,411.3841158,840.48294,759.402989,1777.714552,1519.626704,1623.04474,2240.630157,2844.758177,2769.854617,3129.105701,4175.634878,2644.431412,2141.849859,2103.697257,2448.646572,2129.030742,2048.31068,411.3841158,411.3841158,0,1,0,0,0,0,1,0,1,0,0,0,7,0,0,40.7809576,-73.9766017,0,0,0,0,1,0,1965710,1962158,2027387,2094869,2161514,-0.001806981,0.0332435,0.033285209,0.031813445
3.61E+14,30,1837066,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1149,30,,C7,Apt,1, 103 WEST 77TH   STREET ,,10024,16,1,17,"3,523","15,920",995,92.438485,1910,2, C7 ,954180,2018/3/12,2018,4138,13,958.97,10322.31,59.94,645.14,2261.651927,2176.631755,2668.846004,3150.313013,3583.048966,1823.102341,1871.506302,1419.455035,813.6600244,1807.716863,494.9783966,509.4839646,1636.969066,444.1243719,411.3841158,840.48294,759.402989,1777.714552,1519.626704,1623.04474,2240.630157,2844.758177,2769.854617,3129.105701,4175.634878,2644.431412,2141.849859,2103.697257,2448.646572,2129.030742,2048.31068,411.3841158,270.84,140.5441158,1,0,0,0,0,1,0,1,0,0,0,7,0,0,40.7809576,-73.9766017,0,0,0,0,1,140.5441158,1423376,1432709,1481020,1568587,1596812,0.006556946,0.033720037,0.059126143,0.017993902
3.61E+14,30,1837066,1,UPPER WEST SIDE (59-79),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS,2,1149,30,,C7,Apt,1, 103 WEST 77TH   STREET ,,10024,16,1,17,"3,523","15,920",995,92.438485,1910,2, C7 ,636117,2018/3/12,2018,4138,13,639.31,6881.51,39.96,430.09,2261.651927,2176.631755,2668.846004,3150.313013,3583.048966,1823.102341,1871.506302,1419.455035,813.6600244,1807.716863,494.9783966,509.4839646,1636.969066,444.1243719,411.3841158,840.48294,759.402989,1777.714552,1519.626704,1623.04474,2240.630157,2844.758177,2769.854617,3129.105701,4175.634878,2644.431412,2141.849859,2103.697257,2448.646572,2129.030742,2048.31068,411.3841158,180.56,230.8241158,1,0,0,0,0,1,0,1,0,0,0,7,0,0,40.7809576,-73.9766017,0,0,0,0,1,230.8241158,1395607,1374481,1409297,1490167,1531187,-0.015137499,0.025330288,0.05738322,0.027527116
3.61E+14,30,1728411,1,MIDTOWN EAST,4,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS             ,2B,1369,35, ,C4,Apt,1,428 EAST 58TH   STREET, ,10022,8,1,9,"2,058","4,960",620,57.59986,1900,2,C4,"86,000,000",2017/3/16,2017,3180,12,138709.68,1493057.1,17338.71,186632.14,4707.798008,4272.033706,3804.952431,4368.676437,4840.00601,1183.863824,1484.760784,2106.316753,2545.659475,1082.688006,2873.660243,2365.881207,1703.892948,3260.710151,2782.578835,3594.306405,3074.577714,2403.157564,4083.276348,3814.646659,3190.218367,5251.784,4820.413583,1470.368497,5552.603041,665.1689033,747.1930861,721.9464245,3022.757,2305.982829,1173.894238,665.1689033,665.1689033,0,1,0,0,0,0,1,0,0,0,1,0,3,0,0,40.7583572,-73.9612618,0,0,0,1,0,0,2011185,2071755,2124738,2205335,2270436,0.030116573,0.02557397,0.037932677,0.029519778
3.61E+14,30,1815974,1,UPPER EAST SIDE (59-79),1,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS             ,2B,1429,3, ,C7,Apt,1,1297 THIRD AVENUE, ,10021,8,1,9,"2,200","6,100",762.5,70.8385375,1915,2,C7,26000000,2017/1/6,2017,3197,12,34098.36,367031.34,4262.3,45878.92,3332.630105,2849.516666,2403.867023,2975.815451,3454.431308,1312.830671,1703.654844,1941.356093,1971.928,533.8533674,2093.159511,1540.803215,274.2888058,2256.20879,1612.388407,2419.846662,1793.230363,975.8948925,2771.148642,2421.771991,1784.202235,3855.144807,3386.451166,2540.099009,4162.985886,1702.904451,1176.005995,930.1580215,1678.073357,968.7389515,285.9174841,274.2888058,274.2888058,0,1,0,0,0,0,1,1,0,0,0,0,5,2,1,40.7712025,-73.9592099,0,0,0,1,0,0,1813198,1809232,1859411,1958786,2053927,-0.002187296,0.027734973,0.053444343,0.048571411
3.61E+14,30,1741558,1,UPPER WEST SIDE (79-96),2,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS             ,2A,1202,24, ,C3,Apt,1,21 WEST 88TH STREET, ,10024,4,0,4,"1,913","5,509",1377.25,127.9506568,1901,2,C3,11650000,2017/2/15,2017,3247,12,8458.89,91050.6,2114.72,22762.65,1470.548257,1255.874505,1844.73792,2272.816015,2683.411924,2489.054775,2644.834603,2302.779202,1740.617689,2184.172971,1404.705902,1333.740714,1695.618992,975.6437148,612.8055745,649.73436,210.0065693,1419.386067,819.3383913,700.7387111,1547.332005,2043.529933,1854.933361,3873.657384,3253.511923,3254.500972,2698.484902,2577.216854,1846.05853,1800.204064,2237.867993,210.0065693,210.0065693,0,0,1,0,0,0,1,0,1,0,0,1,6,0,0,40.7871268,-73.9691252,0,0,0,1,0,0,1095062,1154108,1258240,1310978,1319924,0.053920235,0.090227258,0.041914102,0.006823913
3.61E+14,30,1381813,1,UPPER EAST SIDE (79-96),1,manhattan,new york,USA,07 RENTALS - WALKUP APARTMENTS             ,2A,1521,163, ,C2,Apt,1,122 EAST 93RD   STREET, ,10128,5,0,5,"1,695","2,136",427.2,39.6881616,1910,2,C2,4450000,2017/8/15,2017,3362,12,10416.67,112123.96,2083.33,22424.79,2220.882955,1572.200038,892.680524,1466.684349,1947.942355,2679.951131,3001.629271,2963.971733,2641.508066,2011.1335,2483.576511,2119.795946,1287.283087,2258.36311,1597.784243,2036.996228,1392.732074,545.4169725,1942.633958,1365.604384,284.4789787,2630.379134,2000.578463,4019.869098,2650.370238,3211.815762,2662.196339,2436.19929,461.0071322,711.8074796,1768.182971,284.4789787,284.4789787,0,1,0,0,0,0,1,1,0,0,0,1,5,2,1,40.7840833,-73.9531456,0,0,0,1,0,0,1623052,1580956,1627794,1706722,1764266,-0.025936322,0.029626378,0.048487708,0.033716094
