V1,geoid,threshold,tot_jobs,layer,path,Boro,Block,Lot,Condominium_Coop,Address,Neighborhood,Neighborhood_No,Building Code,Elevator_Walkup,Total_Units,Year_Built,Age,Gross_SqFt,Unit_Gross_SqFt,Unit_Gross_SqMeter,Estimated_Gross_Income,Gross_Income_per_SqFt,Gross_Income_per_Sqmeter,Estimated_Expense,Expense_per_SqFt,Net_Operating_Income,Full_Market_Value,Market_Value_per_SqFt,Financial_Year,t,id,D_Nearestb4,D_Nearestafter,Delta_Dis_Nearest,Type,Location_1,Location_2,Location_3,Location_4,Y_2016,Y_2017,Y_2018,AllSta_1000,No_NewSta_1000,NewSta_1000,y,x,Income_DelDis_Beta
507,3.61E+14,30,647292,NA,NA,1,1590,42,Coop,93 EAST END AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,22,1929,90,53736,2442.545455,226.92,2275720,42.35,455.3763441,836670,15.57,1439050,11511000,214.21,2017,2,1427,1087.317769,711.1933911,376.1243779,0,1,0,0,0,0,1,0,1,1,1,40.773375,-73.945544,126681.1579
728,3.61E+14,30,2005314,NA,NA,1,1516,69,Coop,1075 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,59,1922,97,142368,2413.016949,224.18,6474897,45.48,489.0322581,2373275,16.67,4101622,33014000,231.89,2018,3,67,187.1472893,187.1472893,0,0,1,0,0,0,0,0,1,5,2,1,40.7811899,-73.9559798,
728,3.61E+14,30,1883596,NA,NA,1,1516,69,Coop,1075 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,59,1922,97,142368,2413.016949,224.18,6467778,45.43,488.4946237,2975491,20.9,3492287,27945000,196.29,2016,1,67,187.1472893,187.1472893,0,0,1,0,0,0,1,0,0,5,2,1,40.7811899,-73.9559798,
728,3.61E+14,30,1954677,NA,NA,1,1516,69,Coop,1075 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,59,1922,97,142368,2413.016949,224.18,6711228,47.14,506.8817204,2724924,19.14,3986304,31888000,223.98,2017,2,67,187.1472893,187.1472893,0,0,1,0,0,0,0,1,0,5,2,1,40.7811899,-73.9559798,
604,3.61E+14,30,1681110,NA,NA,1,1494,50,Coop,1095 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,34,1912,107,81125,2386.029412,221.67,3720393,45.86,493.1182796,1351543,16.66,2368850,19067000,235.03,2018,3,80,395.1021699,395.1021699,0,0,1,0,0,0,0,0,1,3,1,1,40.7786722,-73.960124,
604,3.61E+14,30,1613330,NA,NA,1,1494,50,Coop,1095 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,34,1912,107,81125,2386.029412,221.67,3201193,39.46,424.3010753,1246891,15.37,1954302,15638000,192.76,2016,1,80,395.1021699,395.1021699,0,0,1,0,0,0,1,0,0,3,1,1,40.7786722,-73.960124,
604,3.61E+14,30,1681428,NA,NA,1,1494,50,Coop,1095 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,34,1912,107,81125,2386.029412,221.67,3504600,43.2,464.516129,1229044,15.15,2275556,18203000,224.38,2017,2,80,395.1021699,395.1021699,0,0,1,0,0,0,0,1,0,3,1,1,40.7786722,-73.960124,
711,3.61E+14,30,2300289,NA,NA,1,1514,69,Coop,1035 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,32,1926,93,75798,2368.6875,220.06,3454873,45.58,490.1075269,1215042,16.03,2239831,18028000,237.84,2018,3,43,130.0094878,130.0094878,0,0,1,0,0,0,0,0,1,5,2,1,40.7798475,-73.9570602,
711,3.61E+14,30,2182861,NA,NA,1,1514,69,Coop,1035 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,32,1926,93,75798,2368.6875,220.06,3479128,45.9,493.5483871,1603886,21.16,1875242,15006000,197.97,2016,1,43,130.0094878,130.0094878,0,0,1,0,0,0,1,0,0,5,2,1,40.7798475,-73.9570602,
711,3.61E+14,30,2252882,NA,NA,1,1514,69,Coop,1035 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,32,1926,93,75798,2368.6875,220.06,3542799,46.74,502.5806452,1290840,17.03,2251959,18014000,237.66,2017,2,43,130.0094878,130.0094878,0,0,1,0,0,0,0,1,0,5,2,1,40.7798475,-73.9570602,
589,3.61E+14,30,1820821,NA,NA,1,1509,56,Coop,112 EAST 81 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,106,1958,61,250097,2359.40566,219.2,11504462,46,494.6236559,4204131,16.81,7300331,58760000,234.95,2018,3,105,309.8403872,309.8403872,0,0,1,0,0,0,0,0,1,4,2,1,40.776275,-73.95855,
589,3.61E+14,30,1725385,NA,NA,1,1509,56,Coop,112 EAST 81 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,106,1958,61,250097,2359.40566,219.2,11509464,46.02,494.8387097,4736837,18.94,6772627,54200000,216.72,2016,1,105,309.8403872,309.8403872,0,0,1,0,0,0,1,0,0,4,2,1,40.776275,-73.95855,
589,3.61E+14,30,1787058,NA,NA,1,1509,56,Coop,112 EAST 81 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,106,1958,61,250097,2359.40566,219.2,12312275,49.23,529.3548387,4821870,19.28,7490405,59918000,239.58,2017,2,105,309.8403872,309.8403872,0,0,1,0,0,0,0,1,0,4,2,1,40.776275,-73.95855,
759,3.61E+14,30,2106935,NA,NA,1,1498,37,Coop,1050 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,64,1923,96,150782,2355.96875,218.88,8078900,53.58,576.1290323,2516552,16.69,5562348,44771000,296.93,2018,3,59,205.0505016,205.0505016,0,0,1,0,0,0,0,0,1,5,2,1,40.7808925,-73.957221,
759,3.61E+14,30,1995347,NA,NA,1,1498,37,Coop,1050 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,64,1923,96,150782,2355.96875,218.88,7519498,49.87,536.2365591,2766850,18.35,4752648,38030000,252.22,2016,1,59,205.0505016,205.0505016,0,0,1,0,0,0,1,0,0,5,2,1,40.7808925,-73.957221,
759,3.61E+14,30,2059553,NA,NA,1,1498,37,Coop,1050 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,64,1923,96,150782,2355.96875,218.88,8050251,53.39,574.0860215,2765342,18.34,5284909,42276000,280.38,2017,2,59,205.0505016,205.0505016,0,0,1,0,0,0,0,1,0,5,2,1,40.7808925,-73.957221,
733,3.61E+14,30,1933973,NA,NA,1,1518,1,Coop,1105 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,64,1923,96,147065,2297.890625,213.48,6128199,41.67,448.0645161,1892727,12.87,4235472,34091000,231.81,2018,3,94,284.7968397,284.7968397,0,0,1,0,0,0,0,0,1,4,2,1,40.7820905,-73.9553383,
733,3.61E+14,30,1816239,NA,NA,1,1518,1,Coop,1105 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,64,1923,96,147065,2297.890625,213.48,6100256,41.48,446.0215054,2494222,16.96,3606034,28855000,196.21,2016,1,94,284.7968397,284.7968397,0,0,1,0,0,0,1,0,0,4,2,1,40.7820905,-73.9553383,
733,3.61E+14,30,1889157,NA,NA,1,1518,1,Coop,1105 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,64,1923,96,147065,2297.890625,213.48,6262028,42.58,457.8494624,2147149,14.6,4114879,32916000,223.82,2017,2,94,284.7968397,284.7968397,0,0,1,0,0,0,0,1,0,4,2,1,40.7820905,-73.9553383,
601,3.61E+14,30,1681110,NA,NA,1,1494,37,Coop,970 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,42,1912,107,96379,2294.738095,213.19,4045027,41.97,451.2903226,1159439,12.03,2885588,23226000,240.99,2018,3,1449,334.8076528,334.8076528,0,0,1,0,0,0,0,0,1,3,1,1,40.7781515,-73.9591036,
601,3.61E+14,30,1613330,NA,NA,1,1494,37,Coop,970 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,42,1912,107,96379,2294.738095,213.19,4151044,43.07,463.1182796,1398459,14.51,2752585,22026000,228.54,2016,1,1449,334.8076528,334.8076528,0,0,1,0,0,0,1,0,0,3,1,1,40.7781515,-73.9591036,
601,3.61E+14,30,1681428,NA,NA,1,1494,37,Coop,970 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,42,1912,107,96379,2294.738095,213.19,4425724,45.92,493.7634409,1778193,18.45,2647531,21178000,219.74,2017,2,1449,334.8076528,334.8076528,0,0,1,0,0,0,0,1,0,3,1,1,40.7781515,-73.9591036,
504,3.61E+14,30,440452,NA,NA,1,1589,19,Coop,25 EAST END AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,39,1928,91,89264,2288.820513,212.64,3829426,42.9,461.2903226,1116693,12.51,2712733,21835000,244.61,2018,3,675,1091.197833,830.8297255,260.3681075,0,1,0,0,0,0,0,1,2,2,1,40.7711135,-73.9472125,147564.9393
504,3.61E+14,30,312790,NA,NA,1,1589,19,Coop,25 EAST END AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,39,1928,91,89264,2288.820513,212.64,3758907,42.11,452.7956989,1560335,17.48,2198572,17593000,197.09,2016,1,675,1091.197833,830.8297255,260.3681075,0,1,0,0,0,1,0,0,2,2,1,40.7711135,-73.9472125,144847.5263
504,3.61E+14,30,452381,NA,NA,1,1589,19,Coop,25 EAST END AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,39,1928,91,89264,2288.820513,212.64,3720524,41.68,448.172043,1390733,15.58,2329791,18637000,208.79,2017,2,675,1091.197833,830.8297255,260.3681075,0,1,0,0,0,0,1,0,2,2,1,40.7711135,-73.9472125,143368.4573
606,3.61E+14,30,1681110,NA,NA,1,1493,7504,0912-R1,944 PARK AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,23,1929,90,52387,2277.695652,211.6,2384656,45.52,489.4623656,786853,15.02,1597803,12860999,245.5,2018,3,1435,417.0710651,417.0710651,0,1,1,0,0,0,0,0,1,4,2,1,40.7773877,-73.9597006,
606,3.61E+14,30,1613330,NA,NA,1,1493,7504,0912-R1,944 PARK AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,23,1929,90,52387,2277.695652,211.6,2373655,45.31,487.2043011,887960,16.95,1485695,11888002,226.93,2016,1,1435,417.0710651,417.0710651,0,1,1,0,0,0,1,0,0,4,2,1,40.7773877,-73.9597006,
606,3.61E+14,30,1681428,NA,NA,1,1493,7504,0912-R1,944 PARK AVENUE,UPPER EAST SIDE (79-96),1,R4-ELEVATOR,1,23,1929,90,52387,2277.695652,211.6,2417136,46.14,496.1290323,859671,16.41,1557465,12458998,237.83,2017,2,1435,417.0710651,417.0710651,0,1,1,0,0,0,0,1,0,4,2,1,40.7773877,-73.9597006,
769,3.61E+14,30,1496951,NA,NA,1,1501,1,Coop,1080 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,48,1961,58,109262,2276.291667,211.47,4127918,37.78,406.2365591,1258698,11.52,2869220,23057000,211.02,2018,3,74,508.9418932,508.9418932,0,0,1,0,0,0,0,0,1,4,2,1,40.7834883,-73.9586193,
769,3.61E+14,30,1394589,NA,NA,1,1501,1,Coop,1080 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,48,1961,58,109262,2276.291667,211.47,3876616,35.48,381.5053763,1457555,13.34,2419061,19357000,177.16,2016,1,74,508.9418932,508.9418932,0,0,1,0,0,0,1,0,0,4,2,1,40.7834883,-73.9586193,
769,3.61E+14,30,1469061,NA,NA,1,1501,1,Coop,1080 5 AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,48,1961,58,109262,2276.291667,211.47,4710285,43.11,463.5483871,1937215,17.73,2773070,22186000,203.05,2017,2,74,508.9418932,508.9418932,0,0,1,0,0,0,0,1,0,4,2,1,40.7834883,-73.9586193,
766,3.61E+14,30,1985878,NA,NA,1,1498,10,Coop,11 EAST 86 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,56,1960,59,126440,2257.857143,209.76,4865411,38.48,413.7634409,2007867,15.88,2857544,22982000,181.76,2018,3,82,363.4475243,363.4475243,0,0,1,0,0,0,0,0,1,4,1,1,40.781257,-73.9592414,
766,3.61E+14,30,1902976,NA,NA,1,1498,10,Coop,11 EAST 86 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,56,1960,59,126440,2257.857143,209.76,4865411,38.48,413.7634409,2220286,17.56,2645125,21166000,167.4,2016,1,82,363.4475243,363.4475243,0,0,1,0,0,0,1,0,0,4,1,1,40.781257,-73.9592414,
766,3.61E+14,30,1962674,NA,NA,1,1498,10,Coop,11 EAST 86 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,56,1960,59,126440,2257.857143,209.76,4910930,38.84,417.6344086,1942118,15.36,2968812,23749000,187.83,2017,2,82,363.4475243,363.4475243,0,0,1,0,0,0,0,1,0,4,1,1,40.781257,-73.9592414,
735,3.61E+14,30,1933973,NA,NA,1,1518,69,Coop,1111 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,92,1925,94,207542,2255.891304,209.58,8268473,39.84,428.3870968,2376356,11.45,5892117,47425000,228.51,2018,3,100,314.650835,314.650835,0,0,1,0,0,0,0,0,1,4,2,1,40.7822982,-73.9547643,
735,3.61E+14,30,1816239,NA,NA,1,1518,69,Coop,1111 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,92,1925,94,207542,2255.891304,209.58,8042253,38.75,416.6666667,3578024,17.24,4464229,35722000,172.12,2016,1,100,314.650835,314.650835,0,0,1,0,0,0,1,0,0,4,2,1,40.7822982,-73.9547643,
735,3.61E+14,30,1889157,NA,NA,1,1518,69,Coop,1111 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,92,1925,94,207542,2255.891304,209.58,8405451,40.5,435.483871,2957474,14.25,5447977,43580000,209.98,2017,2,100,314.650835,314.650835,0,0,1,0,0,0,0,1,0,4,2,1,40.7822982,-73.9547643,
765,3.61E+14,30,1985878,NA,NA,1,1498,14,Coop,1178 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,118,1926,93,263334,2231.644068,207.33,12152864,46.15,496.2365591,4566212,17.34,7586652,61064000,231.89,2018,3,140,348.1596453,348.1596453,0,0,1,0,0,0,0,0,1,5,2,1,40.781345,-73.9589466,
765,3.61E+14,30,1902976,NA,NA,1,1498,14,Coop,1178 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,118,1926,93,263334,2231.644068,207.33,10096226,38.34,412.2580645,4800579,18.23,5295647,42375000,160.92,2016,1,140,348.1596453,348.1596453,0,0,1,0,0,0,1,0,0,5,2,1,40.781345,-73.9589466,
765,3.61E+14,30,1962674,NA,NA,1,1498,14,Coop,1178 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,118,1926,93,263334,2231.644068,207.33,11376029,43.2,464.516129,3989510,15.15,7386519,59087000,224.38,2017,2,140,348.1596453,348.1596453,0,0,1,0,0,0,0,1,0,5,2,1,40.781345,-73.9589466,
639,3.61E+14,30,1624481,NA,NA,1,1494,59,Coop,8 EAST 83 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,81,1963,56,179576,2216.987654,205.96,6917268,38.52,414.1935484,2558958,14.25,4358310,35052000,195.19,2018,3,1362,467.525392,467.525392,0,0,1,0,0,0,0,0,1,3,1,1,40.779101,-73.961095,
639,3.61E+14,30,1560692,NA,NA,1,1494,59,Coop,8 EAST 83 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,81,1963,56,179576,2216.987654,205.96,6741283,37.54,403.655914,3124622,17.4,3616661,28940000,161.16,2016,1,1362,467.525392,467.525392,0,0,1,0,0,0,1,0,0,3,1,1,40.779101,-73.961095,
639,3.61E+14,30,1630173,NA,NA,1,1494,59,Coop,8 EAST 83 STREET,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,81,1963,56,179576,2216.987654,205.96,7339271,40.87,439.4623656,3180291,17.71,4158980,33269000,185.26,2017,2,1362,467.525392,467.525392,0,0,1,0,0,0,0,1,0,3,1,1,40.779101,-73.961095,
710,3.61E+14,30,2063604,NA,NA,1,1513,1,Coop,1001 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,31,1928,91,68569,2211.903226,205.49,3350967,48.87,525.483871,978480,14.27,2372487,19096000,278.49,2018,3,24,197.2127402,197.2127402,0,0,1,0,0,0,0,0,1,5,2,1,40.7789265,-73.957772,
710,3.61E+14,30,1946319,NA,NA,1,1513,1,Coop,1001 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,31,1928,91,68569,2211.903226,205.49,2969723,43.31,465.6989247,1049791,15.31,1919932,15363000,224.05,2016,1,24,197.2127402,197.2127402,0,0,1,0,0,0,1,0,0,5,2,1,40.7789265,-73.957772,
710,3.61E+14,30,2015609,NA,NA,1,1513,1,Coop,1001 PARK AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,31,1928,91,68569,2211.903226,205.49,3307083,48.23,518.6021505,1123160,16.38,2183923,17470000,254.78,2017,2,24,197.2127402,197.2127402,0,0,1,0,0,0,0,1,0,5,2,1,40.7789265,-73.957772,
600,3.61E+14,30,1746994,NA,NA,1,1495,49,Coop,1115 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,63,1963,56,137375,2180.555556,202.58,6856386,49.91,536.6666667,2419174,17.61,4437212,35711000,259.95,2018,3,103,353.6502963,353.6502963,0,0,1,0,0,0,0,0,1,3,1,1,40.7793195,-73.9597626,
600,3.61E+14,30,1660068,NA,NA,1,1495,49,Coop,1115 MADISON AVENUE,UPPER EAST SIDE (79-96),1,D4-ELEVATOR,1,63,1963,56,137375,2180.555556,202.58,5868660,42.72,459.3548387,2467255,17.96,3401405,27214000,198.1,2016,1,103,353.6502963,353.6502963,0,0,1,0,0,0,1,0,0,3,1,1,40.7793195,-73.9597626,
